User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,27212815
user00,0,UFPel,1,634339
user00,0,UFPel,2,5556190
user00,0,UFPel,3,200000
user01,1,UFSM,4,9287697
user01,1,UFSM,5,6396031
user01,1,UFSM,6,4375653
user01,1,UFSM,7,13545815
user02,2,IFSul,8,5231712
user02,2,IFSul,9,15015984
user02,2,IFSul,10,2499788
user02,2,IFSul,11,10859036
user03,3,UFPel,0,16802030
user03,3,UFPel,1,917423
user03,3,UFPel,2,3176960
user03,3,UFPel,3,12711354
user04,4,UFSM,4,5402789
user04,4,UFSM,5,27658658
user04,4,UFSM,6,544435
user05,5,IFSul,8,725208
user05,5,IFSul,9,21420860
user05,5,IFSul,10,4899247
user05,5,IFSul,11,6557670
user06,6,UFPel,0,8228383
user06,6,UFPel,1,1983378
user06,6,UFPel,2,9844515
user06,6,UFPel,3,13549000
user07,7,UFSM,4,9201312
user07,7,UFSM,5,9200245
user07,7,UFSM,6,753137
user07,7,UFSM,7,14449503
user08,8,IFSul,8,628512
user08,8,IFSul,9,24872021
user08,8,IFSul,10,1417465
user08,8,IFSul,11,6685984
user09,9,UFPel,0,25115574
user09,9,UFPel,1,2378092
user09,9,UFPel,2,6109464
user10,10,UFSM,4,15002037
user10,10,UFSM,6,7251964
user10,10,UFSM,7,11350036
user11,11,IFSul,8,2120949
user11,11,IFSul,9,15048251
user11,11,IFSul,10,14795665
user11,11,IFSul,11,1638000
user12,12,UFPel,0,16981151
user12,12,UFPel,1,611540
user12,12,UFPel,2,6710750
user12,12,UFPel,3,9303274
user13,13,UFSM,4,11201250
user13,13,UFSM,5,16801539
user13,13,UFSM,7,5600518
user14,14,IFSul,9,4100403
user14,14,IFSul,10,29500816
user15,15,UFPel,0,12396620
user15,15,UFPel,1,5466002
user15,15,UFPel,2,11940490
user15,15,UFPel,3,3800712
user16,16,UFSM,4,6002582
user16,16,UFSM,5,5402127
user16,16,UFSM,6,5401581
user17,17,IFSul,9,12202826
user17,17,IFSul,11,4601999
user18,18,UFPel,1,2413414
user18,18,UFPel,2,10689160
user18,18,UFPel,3,3701152
user19,19,UFSM,4,3401854
user19,19,UFSM,6,10503610
user19,19,UFSM,7,2900729
user20,20,IFSul,8,7816128
user20,20,IFSul,9,185578
user20,20,IFSul,10,3000687
user20,20,IFSul,11,5801410
user21,21,UFPel,0,3901570
user21,21,UFPel,1,3325961
user21,21,UFPel,2,2575148
user21,21,UFPel,3,7001794
user22,22,UFSM,4,9105179
user22,22,UFSM,6,3200777
user22,22,UFSM,7,4501346
user23,23,IFSul,8,13259617
user23,23,IFSul,9,138208
user23,23,IFSul,10,5520
user23,23,IFSul,11,3401178
user24,24,UFPel,2,11202078
user24,24,UFPel,3,5602010
user25,25,UFSM,6,12203896
user25,25,UFSM,7,4601443
user26,26,IFSul,9,9302194
user26,26,IFSul,10,2500516
user26,26,IFSul,11,5003409
user27,27,UFPel,0,11103280
user27,27,UFPel,1,4416997
user27,27,UFPel,2,1284556
user28,28,UFSM,4,4001736
user28,28,UFSM,5,9602929
user28,28,UFSM,6,3201801
user29,29,IFSul,8,3901249
user29,29,IFSul,9,7701213
user29,29,IFSul,11,5202115
user30,30,UFPel,0,7328690
user30,30,UFPel,1,7135907
user30,30,UFPel,2,339288
user30,30,UFPel,3,2001446
user31,31,UFSM,5,9404007
user31,31,UFSM,7,7403632
user32,32,IFSul,8,400474
user32,32,IFSul,9,300498
user32,32,IFSul,11,1301120
user33,33,UFPel,1,1501213
user33,33,UFPel,2,500419
user34,34,UFSM,4,400468
user34,34,UFSM,6,600441
user34,34,UFSM,7,1001673
user35,35,IFSul,8,1000411
user35,35,IFSul,9,600352
user35,35,IFSul,11,400000
user36,36,UFPel,0,500687
user36,36,UFPel,2,400274
user36,36,UFPel,3,1101881
user37,37,UFSM,4,801364
user37,37,UFSM,5,501084
user37,37,UFSM,7,701613
user38,38,IFSul,8,300308
user38,38,IFSul,9,600509
user38,38,IFSul,10,700461
user38,38,IFSul,11,400280
user39,39,UFPel,1,300186
user39,39,UFPel,2,500391
user39,39,UFPel,3,1202301
user40,40,UFSM,4,1302367
user40,40,UFSM,7,701117
user41,41,IFSul,8,700196
user41,41,IFSul,9,800638
user41,41,IFSul,10,500401
user42,42,UFPel,0,1201800
user42,42,UFPel,2,800568
user43,43,UFSM,4,100077
user43,43,UFSM,7,1902864
user44,44,IFSul,8,500238
user44,44,IFSul,9,600548
user44,44,IFSul,11,901265
user45,45,UFPel,0,901442
user45,45,UFPel,1,700413
user45,45,UFPel,3,400992
user46,46,UFSM,5,701029
user46,46,UFSM,6,300371
user46,46,UFSM,7,1002204
user47,47,IFSul,9,1100769
user47,47,IFSul,10,500444
user47,47,IFSul,11,400705
